Block 1
File name, MAC, Probvector
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (3).dll, c8de2a4276992f06ca3147d7f343ecf1, 0.00544807
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (4) - Copy.dll, 86b9bb56275fb3e5b1c9aa564e63661f, 0.005418949
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (4).dll, f78084b37b2a6ae5bd39fd09d33c137f, 0.005388838
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (5).dll, 93f0c77e01e7545316df21171a24fcf5, 0.005357757
api-ms-win-downlevel-advapi32-l1-1-0 - Copy - Copy.dll, cdf5a1fc0abe99e7f394b1843d17f901, 0.005325724
api-ms-win-downlevel-advapi32-l1-1-0 - Copy.dll, db3e42b600864e9f47987603e0cb0676, 0.005292759
api-ms-win-downlevel-advapi32-l1-1-0.dll, 9ad22b1b55d7d2914ac06a73dcd82665, 0.00525888
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (2) - Copy.dll, 7a290e402435f09e7c89c4a76840eea1, 0.005224109
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (2).dll, 1b825a20e348f6362fe7bb6d137db64a, 0.005188465
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (3) - Copy.dll, 3782bbbfb510d500cfb003bb1ed75bf1, 0.005151971
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (3).dll, 5597ab60d67b7dc2b185a363abb257a9, 0.005114647
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (4) - Copy.dll, f5ca6801a8ce91500bd01071bd0249c0, 0.005076515
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (4).dll, 003d7d74155c7a8cd29fced043d1d733, 0.005037597
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (5).dll, 31709eeda14ede3795cb8fb3c2e2bff6, 0.004997916
api-ms-win-downlevel-advapi32-l1-1-1 - Copy - Copy.dll, e27ba0ea097eeec7f7fd6bedb335bc9f, 0.004957495
api-ms-win-downlevel-advapi32-l1-1-1 - Copy.dll, e31c982faa61a16b269bf4c95b8eb3b2, 0.004916356
api-ms-win-downlevel-advapi32-l1-1-1.dll, e36bbf09ca9acdb0ceac27e7d04a3d4d, 0.004874524
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (2) - Copy.dll, 6d1ebca70aaf3593bf671fdbc3ee899d, 0.004832021
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (2).dll, 9121825b39d9b6a40a3a48f5f3946f4a, 0.004788872
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (3) - Copy.dll, 782828fee58f2ec9d910ffab8e788699, 0.0047451
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (3).dll, 8297a377e95d4f781af69629ffb26374, 0.004700729
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (4) - Copy.dll, f559e7843ed53dc7b608b446ec8908ed, 0.004655785
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (4).dll, 0e8ef7cce6b140266e15b348e48efdd4, 0.004610291
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (5).dll, fab2a5d794b1a7095cdcc7c4c13a081c, 0.004564273
api-ms-win-downlevel-advapi32-l2-1-0 - Copy - Copy.dll, d38355ea27ce48c307627b72c0b39adf, 0.004517754
api-ms-win-downlevel-advapi32-l2-1-0 - Copy.dll, 65743cc2ec867deb1997383ddcc109aa, 0.004470759
api-ms-win-downlevel-advapi32-l2-1-0.dll, be64cc19e05328283ede433a0165dcba, 0.004423314
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (2) - Copy.dll, 8f9bfbf8343e5d512d92aee28018607b, 0.004375444
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (2).dll, c8b2275daf4543c817e1fc1e576f41b1, 0.004327172
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (3) - Copy.dll, 8e78a490f77144bc8656777d7e5758e5, 0.004278524
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (3).dll, 249c2189d95ecd3b9129e129d7256798, 0.004229524
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (4) - Copy.dll, 22a2b89acce1dddb0a5b77daaeed9f14, 0.004180198
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (4).dll, 1053f014ead7f8c85497ead07a9704a1, 0.00413057
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (5).dll, af51034c8fd4885de64fa6c943162dcc, 0.004080664
api-ms-win-downlevel-advapi32-l2-1-1 - Copy - Copy.dll, 021cfbe7117479dc54cc3112cfc90e79, 0.004030505
api-ms-win-downlevel-advapi32-l2-1-1 - Copy.dll, 17cdf6b9e4350518be696987aaa6bc9e, 0.003980118
api-ms-win-downlevel-advapi32-l2-1-1.dll, 87b4148422f7b997095ef015014cb3c3, 0.003929525
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (2) - Copy.dll, 036e0994612612652e93e14b9877c9ed, 0.003878752
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (2).dll, 16d46b8e450ce11aa6d5629f087615d5, 0.003827822
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (3) - Copy.dll, 74ec7d3a5be2bacb977ffea10506c07a, 0.003776759
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (3).dll, c6047cf6bc7adaae636f4ca511d11e19, 0.003725585
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (4) - Copy.dll, c2d5e440b42b8a7f815093fa76ff1549, 0.003674324
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (4).dll, 638c0c6e9a7d512be0a36ca8b0e18b12, 0.003623
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (5).dll, 4fcbf003ec78c611a04799b6f968c704, 0.003571633
api-ms-win-downlevel-advapi32-l3-1-0 - Copy - Copy.dll, 88349124a6b1c6ce4da11f6642f2b9ca, 0.003520247
api-ms-win-downlevel-advapi32-l3-1-0 - Copy.dll, 0af7273c14ca8f9827fbc71eac40ce5d, 0.003468864
api-ms-win-downlevel-advapi32-l3-1-0.dll, bfcf39b8f18353d94398251a111816a8, 0.003417504
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (2) - Copy.dll, 1de2b59361f03e28a532e0a40a9c98fa, 0.003366191
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (2).dll, 61f573c0efbc966c7131d7135b03a88e, 0.003314943
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (3) - Copy.dll, 6c107ed87b0168c3840e0a7aa23d1c2a, 0.003263783
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (3).dll, b5a81b9d3217da868acc9e7689e8c9ae, 0.003212729
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (4) - Copy.dll, cc8253b86cf60944cb58ab60478b0a12, 0.003161803
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (4).dll, 4b297b26da45b2d1bca67cff6e7e3b7b, 0.003111023
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (5).dll, 09a654555df75227199284142115a01c, 0.003060409
api-ms-win-downlevel-advapi32-l4-1-0 - Copy - Copy.dll, 56d95f7a2112509457bbda32bf4fca39, 0.003009979
api-ms-win-downlevel-advapi32-l4-1-0 - Copy.dll, 9a73cb9e58b24d8c57debd11fc0b9965, 0.002959751
api-ms-win-downlevel-advapi32-l4-1-0.dll, f093b9c4cbcc7737b8b729704084f179, 0.002909744
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (2) - Copy.dll, 6276fc11749f0914d02e50c48f4cf821, 0.002859974
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (2).dll, 606131774511e72e7241186b63c3e23f, 0.002810458
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (3) - Copy.dll, a3811f0fb6e98f2a49a736069bf7c390, 0.002761213
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (3).dll, bf349e55767d782a59f18ea738c9edec, 0.002712255
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (4) - Copy.dll, 0243189d0197a193de1bf7a63e95deb7, 0.002663599
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (4).dll, 553dbccbc6dc94cda06380f9a7ea0a1c, 0.00261526
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (5).dll, 358b786de4d884eb048ea71475e1ebe3, 0.002567254
api-ms-win-downlevel-kernel32-l1-1-0 - Copy - Copy.dll, 649f070a6624a3f1fad843b53692eb8c, 0.002519593
api-ms-win-downlevel-kernel32-l1-1-0 - Copy.dll, 8ee0ad6d33ecf6a4c3cb3717442f9ce4, 0.002472293
api-ms-win-downlevel-kernel32-l1-1-0.dll, d068f636a504b2a8d9331a0e24bdfa03, 0.002425365
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (2) - Copy.dll, b3ba8f8c64ac44474838bebea07d8e49, 0.002378822
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (2).dll, 4511adaada7083ce761c928954f6d382, 0.002332678
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (3) - Copy.dll, 83e12262b20d24adc29361c2d7cd970e, 0.002286942
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (3).dll, 0f75303c691def7737054f5e9960ff83, 0.002241628
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (4) - Copy.dll, 5660cde95e3a3ef51c08fbdc4e20e15f, 0.002196744
api-ms-win-downlevel-kernel32-l2-1-0 - Copy - Copy.dll, d6510da197db83fce264fe4ade5b3a24, 0.002152302
Block 1
File name, MAC, Probvector
api-ms-win-core-apiquery-l1-1-0 - Copy (10) - Copy.dll, 98d6fa57904ca11efc28f65ab125360f, 0.004911816
api-ms-win-core-apiquery-l1-1-0 - Copy (2) - Copy.dll, 7959c741df6075dfde1b88e1b1a39fdf, 0.005086621
api-ms-win-core-apiquery-l1-1-0 - Copy (2).dll, 815ef7fe6a4289cd1904d7e9a5bb7aca, 0.005263596
api-ms-win-core-apiquery-l1-1-0 - Copy (3) - Copy - Copy.dll, 1f92eed96657fd4f7799f7138e64d3ad, 0.005442539
api-ms-win-core-apiquery-l1-1-0 - Copy (3) - Copy.dll, 67f570b6c29bf9458a9d4d659eb982f0, 0.005623237
api-ms-win-core-apiquery-l1-1-0 - Copy (3).dll, e2f4bec4c538aa0a1fb6cadcbcc1f521, 0.005805466
api-ms-win-core-apiquery-l1-1-0 - Copy (4) - Copy - Copy.dll, acf06a21ceac4e6c00b9d54e49301694, 0.00598899
api-ms-win-core-apiquery-l1-1-0 - Copy (4) - Copy.dll, 3a7e17e28993b42a78b033fb1963f945, 0.006173563
api-ms-win-core-apiquery-l1-1-0 - Copy (4).dll, 7cdb1a6e2e72bf0e685fe9c9e244b6ad, 0.00635893
api-ms-win-core-apiquery-l1-1-0 - Copy (5) - Copy - Copy - Copy.dll, 3d51147d262dfc626651229fef4dc395, 0.006544825
api-ms-win-core-apiquery-l1-1-0 - Copy (5) - Copy - Copy.dll, b66856f6f48bb18eec169a4fa7e78651, 0.006730974
api-ms-win-core-apiquery-l1-1-0 - Copy (5) - Copy.dll, d7d80b43d8e14ff0ef92f0602be3d8dc, 0.006917092
api-ms-win-core-apiquery-l1-1-0 - Copy (5).dll, 4f96800af51d02574ce3394096295c34, 0.00710289
api-ms-win-core-apiquery-l1-1-0 - Copy (6) - Copy - Copy.dll, c59c0dd7f1227a7120c8a09771c74161, 0.007288068
api-ms-win-core-apiquery-l1-1-0 - Copy (6) - Copy.dll, a745032983d942302efe061b330f1d51, 0.007472322
api-ms-win-core-apiquery-l1-1-0 - Copy (6).dll, eb63b0c23d38620622fa1ae1866f8635, 0.007655342
api-ms-win-core-apiquery-l1-1-0 - Copy (7) - Copy.dll, 5a4cb995a9f79ec35b444e62d963ba12, 0.007836813
api-ms-win-core-apiquery-l1-1-0 - Copy (7).dll, bf063ac2c03dc333f93b27d565824ccd, 0.008016414
api-ms-win-core-apiquery-l1-1-0 - Copy (8) - Copy.dll, 98b88478e710590bb02f176919f5bc20, 0.008193824
api-ms-win-core-apiquery-l1-1-0 - Copy (9) - Copy.dll, fabfa9b46f6af444587d1b713cc86673, 0.008368719
api-ms-win-core-apiquery-l1-1-0 - Copy - Copy (2).dll, 84b2c8ee65acda2e6ed9f142b070ec47, 0.008540773
api-ms-win-core-apiquery-l1-1-0 - Copy - Copy.dll, 16acb17357ae84241ffc9768563c48ec, 0.00870966
api-ms-win-core-apiquery-l1-1-0 - Copy.dll, 9eb15897c999bad37a281f17856c5c10, 0.008875055
api-ms-win-core-apiquery-l1-1-0.dll, 7e9ab36f7440e8d25fe89e79f116a96b, 0.009036635
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (2) - Copy.dll, 81782e2377379ac7faec85cc36deebee, 0.00919408
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (2).dll, da5de8e942dbd1adf74d433775b61dee, 0.009347073
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (3) - Copy.dll, aa31baa4b1581eb7cbc1f3413953ce7b, 0.009495303
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (3).dll, d7c4d21bec58976a19046b4068c3f189, 0.009638465
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (4) - Copy.dll, 13ab5ad995bea2c308d46605a045d78a, 0.00977626
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (4).dll, 8f7c42dd443e939fa22e064f3c7d96ec, 0.009908398
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (5).dll, c85d7715927bb4fcdabe9364beaa5ce1, 0.010034598
api-ms-win-downlevel-advapi32-l1-1-0 - Copy - Copy.dll, 406e2f306cf60f7e3bc4bf394e660a50, 0.010154589
api-ms-win-downlevel-advapi32-l1-1-0 - Copy.dll, bd738e25cb10f3d34444e010d27c3acd, 0.010268111
api-ms-win-downlevel-advapi32-l1-1-0.dll, 23a0566106f06f2e2e6f97c143b6e6b5, 0.010374916
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (2) - Copy.dll, 12d1a5f1dcdcce94bfdaa3a80094ba23, 0.010474769
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (2).dll, 1efc41bc370653b1b9f7406132101629, 0.010567449
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (3) - Copy.dll, 3c54279ab3777bae3574d9429555829d, 0.010652749
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (3).dll, b47609dfa8f69ed4adb580cb14c429d1, 0.010730479
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (4) - Copy.dll, f6cb9e4970dc315606312c54edd395c8, 0.010800461
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (4).dll, f57f638d6b399a94879907053aead0d8, 0.010862539
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (5).dll, 88d65faa6c99a3aa9fe505f77e0c197c, 0.010916571
api-ms-win-downlevel-advapi32-l1-1-1 - Copy - Copy.dll, caad464b207cadd36bb5e47ccf6335ca, 0.010962433
api-ms-win-downlevel-advapi32-l1-1-1 - Copy.dll, 46308415178ed777d6eb4a4f1728ffd2, 0.011000021
api-ms-win-downlevel-advapi32-l1-1-1.dll, 39f6600965ffd15da056c3d8accdaa83, 0.011029248
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (2) - Copy.dll, 2268c397ef38dd5af263e34bf01d3cd3, 0.011050047
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (2).dll, 971364d590679a2e0655ea621806b9ac, 0.01106237
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (3) - Copy.dll, 34cf01f3f858bfd3d9d4f2574a09a9c6, 0.011066188
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (3).dll, bad5de977dd04ffaa266acb46bf2c923, 0.011061494
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (4) - Copy.dll, 06a9981cbaf11d730847d4bf4bc449f6, 0.011048297
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (4).dll, dda08882db4c8185f81e7371b3bdbeb0, 0.011026629
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (5).dll, 6d3f85ed6994313388ff76713b1ef30a, 0.010996538
api-ms-win-downlevel-advapi32-l2-1-0 - Copy - Copy.dll, 8f7bd07b236744b65380540a50b7fb86, 0.010958095
api-ms-win-downlevel-advapi32-l2-1-0 - Copy.dll, f0a3c8345ceea0c7574ab0ffe34c29b8, 0.010911387
api-ms-win-downlevel-advapi32-l2-1-0.dll, a494f58b4020e799c51f449b648d63b9, 0.010856521
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (2) - Copy.dll, 8121b5330a459ad4fc5cdf9233fdd5b8, 0.010793623
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (2).dll, 07993062e019b5b77113a950f63c0ae8, 0.010722836
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (3) - Copy.dll, 223eca070418259dbf4ead20271d1682, 0.010644319
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (3).dll, 8ddb515160c27f8ed0668d18b221e13d, 0.010558251
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (4) - Copy.dll, 3bf92a2d73ee33b8342b15507c10ccd0, 0.010464823
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (4).dll, 7c53ae7c34f845445e3f336866611556, 0.010364244
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (5).dll, d243e1cd27a323fc1834421da3a25bb0, 0.010256737
api-ms-win-downlevel-advapi32-l2-1-1 - Copy - Copy.dll, d179ca5c3a55fde433be2cf7ac525812, 0.010142537
api-ms-win-downlevel-advapi32-l2-1-1 - Copy.dll, 227bbf12f55ccf45e6244b44c6f3dd8b, 0.010021895
api-ms-win-downlevel-advapi32-l2-1-1.dll, f3f93289ee1e6de703ccb109d579004f, 0.009895072
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (2) - Copy.dll, 1f521cf079efaaf0930d42f000298890, 0.009762339
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (2).dll, 80800c00290864a5ed30bee95cf60283, 0.009623978
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (3) - Copy.dll, 60ee8b4f3ff61da82ffcc5ab61b5b3fd, 0.009480281
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (3).dll, 6536bdae617242f02c437ca669380297, 0.009331547
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (4) - Copy.dll, 57eb5fa72a34ea8d0b64446e65f5b1ce, 0.009178081
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (4).dll, 62aaf77fb218388f7434bb9e8bb8f0c5, 0.009020196
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (5).dll, cd8d6df2edd68284c031a4b9b20b72fb, 0.008858209
api-ms-win-downlevel-advapi32-l3-1-0 - Copy - Copy.dll, 2b5dde39ba891df001f08d99ed8a0db7, 0.008692439
api-ms-win-downlevel-advapi32-l3-1-0 - Copy.dll, f478ce122f19fa078524dfbb9ca088df, 0.008523212
api-ms-win-downlevel-advapi32-l3-1-0.dll, 754eb90a656514a44a6edfd5aabe12ce, 0.00835085
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (2) - Copy.dll, 54c60ac6d5e636053f86f67aeaff12f6, 0.008175682
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (2).dll, 2684c87ef46d7692ca789dbf61ec2318, 0.007998031
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (3) - Copy.dll, f5f004ec819c1d4acaf59865dd51050c, 0.007818222
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (3).dll, ffd31a9ecf9fcb12c2dbc02263e4524e, 0.007636578
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (4) - Copy.dll, 19920f2d9d096c4b48b4db355b03ec20, 0.007453416
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (4).dll, 71e76a4da888c38ae93beb928aa94eda, 0.007269053
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (5).dll, bc70ba094df18e94b676595dd9f3fef7, 0.007083797
api-ms-win-downlevel-advapi32-l4-1-0 - Copy - Copy.dll, e3db792d9317d9068f7c3ad81a0dcb2f, 0.006897953
api-ms-win-downlevel-advapi32-l4-1-0 - Copy.dll, 09ebf895010e4b020a283f7e3288e3b0, 0.006711818
api-ms-win-downlevel-advapi32-l4-1-0.dll, 1c2623315d6a4ceb7d5655c67239d3c5, 0.006525683
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (2) - Copy.dll, 402975d32839c88c697326bac6971af2, 0.006339829
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (2).dll, 3e979ab144773102d415233069c9d44f, 0.006154532
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (3) - Copy.dll, e46aaa5f7a7ab5f9b53c0d6812ddad5b, 0.005970054
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (3).dll, 25ac873d5fd77b9d4b1be4a98ddba9be, 0.005786653
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (4) - Copy.dll, 06261e197018c904af82db41cd3cc154, 0.005604571
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (4).dll, 6355f74a09f59477d06a97e3a92a7c9f, 0.005424043
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (5).dll, e066d069633a10f19a65530d2e733b23, 0.005245293
api-ms-win-downlevel-kernel32-l1-1-0 - Copy - Copy.dll, e0f7acd113071de856ac3203be177cb8, 0.005068533
api-ms-win-downlevel-kernel32-l1-1-0 - Copy.dll, e74db7ec9532a578220a9cc423993882, 0.004893961
api-ms-win-downlevel-kernel32-l1-1-0.dll, 8efa07bfe994517f74784d2a8b5fa8d0, 0.004721768
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (2) - Copy.dll, ab83b34ae177e67f2bd32415bb7421c0, 0.00455213
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (2).dll, 3338a752af4853a7557ade822e6b66bb, 0.00438521
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (3) - Copy.dll, faa8ec35fa0a1cec50debe7011d7a4c4, 0.004221162
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (3).dll, 8fa9aceb62c25a9e7ff719103aec4bdc, 0.004060126
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (4) - Copy.dll, dd3e705c6a5d178edebd10424bb89798, 0.00390223
api-ms-win-downlevel-kernel32-l2-1-0 - Copy - Copy.dll, b50c6572046522c99651a79895e25f5a, 0.003747589
Block 1
File name, MAC, Probvector
api-ms-win-core-apiquery-l1-1-0 - Copy (10) - Copy.dll, 1e420b6e0371b22ecff97ef179356a80, 0.01405024
api-ms-win-core-apiquery-l1-1-0 - Copy (2) - Copy.dll, dbf039d82885baba7e39f61045cde930, 0.01422472
api-ms-win-core-apiquery-l1-1-0 - Copy (2).dll, 4db0f73a915234b3d51926834f9b56b6, 0.01438121
api-ms-win-core-apiquery-l1-1-0 - Copy (3) - Copy - Copy.dll, 7b66d169b9d3644cd582290a1c8cf20f, 0.01451908
api-ms-win-core-apiquery-l1-1-0 - Copy (3) - Copy.dll, 6565558fdd9a430a18ef3ccfda9daba3, 0.01463775
api-ms-win-core-apiquery-l1-1-0 - Copy (3).dll, ba65f40ece258d688b34afdc78f694ba, 0.01473674
api-ms-win-core-apiquery-l1-1-0 - Copy (4) - Copy - Copy.dll, 7dfdc46cb7ee7b389c77e8aa4d49b0ae, 0.01481564
api-ms-win-core-apiquery-l1-1-0 - Copy (4) - Copy.dll, 0977a5d584d2c245e465417731d55b8b, 0.01487411
api-ms-win-core-apiquery-l1-1-0 - Copy (4).dll, 05ceb35923b68a773db64cf23fcdad53, 0.01491191
api-ms-win-core-apiquery-l1-1-0 - Copy (5) - Copy - Copy - Copy.dll, efd7815ed42c3c474737c0a2c104d56b, 0.01492889
api-ms-win-core-apiquery-l1-1-0 - Copy (5) - Copy - Copy.dll, 51f3f679797eaab64062761cea67013d, 0.01492497
api-ms-win-core-apiquery-l1-1-0 - Copy (5) - Copy.dll, 2e915be3dac690ce815c6a6cba1b8696, 0.01490016
api-ms-win-core-apiquery-l1-1-0 - Copy (5).dll, 36a3963d40e9ed935774b57c75b40bd2, 0.01485458
api-ms-win-core-apiquery-l1-1-0 - Copy (6) - Copy - Copy.dll, 1f8cf01b9adcbe87e83a00c4034c5408, 0.01478841
api-ms-win-core-apiquery-l1-1-0 - Copy (6) - Copy.dll, 23b993635694bedae85615b12616d98c, 0.01470193
api-ms-win-core-apiquery-l1-1-0 - Copy (6).dll, bcc932ab705ab52c296bbe9f97d595da, 0.0145955
api-ms-win-core-apiquery-l1-1-0 - Copy (7) - Copy.dll, 7b3b11b33da9fe8dc3d0674d2bbf25a6, 0.01446957
api-ms-win-core-apiquery-l1-1-0 - Copy (7).dll, 8207b4de32dddd4191fabd8fb264eca8, 0.01432464
api-ms-win-core-apiquery-l1-1-0 - Copy (8) - Copy.dll, 7e7a8d9a1d018b39848583f95d682f28, 0.01416132
api-ms-win-core-apiquery-l1-1-0 - Copy (9) - Copy.dll, 6b4bcb87f0a6916f9621e636bc279aea, 0.01398026
api-ms-win-core-apiquery-l1-1-0 - Copy - Copy (2).dll, f5bd34d395362bf5c45f5ff6b0b20d95, 0.01378221
api-ms-win-core-apiquery-l1-1-0 - Copy - Copy.dll, 4680e160cdf25b11da1383f072d5ec48, 0.01356794
api-ms-win-core-apiquery-l1-1-0 - Copy.dll, 3b259a472ec847421b748985ac8c2b59, 0.01333831
api-ms-win-core-apiquery-l1-1-0.dll, f3a7bb298bb65cb9ab0d2cf26797fc96, 0.01309422
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (2) - Copy.dll, beca057d4e975401211fb94d7313ea10, 0.0128366
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (2).dll, 8e8ef825ced62ff9e28d8e39a27ccee7, 0.01256644
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (3) - Copy.dll, 7eea98b642949c7f9ec4f6c0a93a0f4b, 0.01228474
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (3).dll, 866f4be1d4fed689f7cab3f53a027819, 0.01199256
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (4) - Copy.dll, 7338166f071195cbc39dbc58c67d9833, 0.01169094
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (4).dll, e4956196fff6507ad2c037c0f47c4c01, 0.01138095
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (5).dll, 072f3fffc169e73f9573de2a0176d92b, 0.01106368
api-ms-win-downlevel-advapi32-l1-1-0 - Copy - Copy.dll, 5f945e26cab70d3134964cb98f649170, 0.0107402
api-ms-win-downlevel-advapi32-l1-1-0 - Copy.dll, 8b0b582e19042d24b1b05ad5e56dad27, 0.01041158
api-ms-win-downlevel-advapi32-l1-1-0.dll, 679833d13446fc44326ee6a29ad25e27, 0.0100789
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (2) - Copy.dll, 5946691836db1868feaab16387b06c89, 0.009743185
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (2).dll, aebcc50a07fac704a1b2b0de64af7cca, 0.009405475
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (3) - Copy.dll, afadeb9615421bbe1726170f0ab4908c, 0.009066762
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (3).dll, 97b9af156e6881cfa45f72af15b82d1b, 0.008728015
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (4) - Copy.dll, 6ec6201b65fa93714c6de0e30e0586ff, 0.008390165
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (4).dll, dfc803890e6f94fa8d2a2df3516e49e4, 0.008054105
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (5).dll, 158076565114830c60cb7e7bdbac7ef6, 0.007720684
api-ms-win-downlevel-advapi32-l1-1-1 - Copy - Copy.dll, df5b3c01f86748779ea5d8d6893d7b1d, 0.007390709
